Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
38S3,0.3445638887717267,0.3491628081519929,0.5566123104176087,78.19727891156454,89.0464205816555,12.0,11.0,0.0,1,0,1,0
38Z1,0.3436141126765359,0.3372975533654767,0.5277658131944586,77.32993197278901,87.16163310961979,12.0,10.0,1.0,1,0,1,0
38Z2,0.2382938290920436,0.2382938290920436,0.511337761619103,77.9336734693877,88.73881431767343,12.0,12.0,0.0,0,0,0,0
38Z3,0.2963591846411996,0.2963591846411996,0.5288291834038633,77.76360544217677,88.20749440715885,12.0,12.0,0.0,0,0,0,0
38Z4,0.3289849427849288,0.3135932580421382,0.4770282950208464,74.67687074829948,86.67505592841162,12.0,10.0,0.0,2,0,2,0
38Z5,0.3350072505034755,0.3438689989355287,0.5551638025577444,76.86224489795899,88.05369127516775,12.0,11.0,0.0,1,0,1,0
38Z6,0.3169673782738194,0.3226827976208517,0.549002080038297,76.60714285714268,87.5978747203578,12.0,11.0,0.0,1,0,1,0
38Z7,0.3608328769655398,0.35561168189694,0.5794106843216204,72.83163265306116,79.63366890380341,12.0,10.0,1.0,1,0,1,0
38Z8,0.3453937394482172,0.3183745879572957,0.6000751985505973,73.08673469387749,78.52348993288653,12.0,8.0,3.0,1,0,1,0
38Z9,0.3729698549425453,0.3612795359775675,0.5386235359683162,74.2261904761905,85.03355704697934,12.0,10.0,0.0,2,0,2,0
38Za,0.2978330043420788,0.291957981541195,0.5128372689782298,74.38775510204077,83.98210290827743,12.0,10.0,1.0,1,0,1,0
39N1,0.2221314302342267,0.2221314302342267,0.4519245457737474,78.94557823129242,89.27852348993285,12.0,12.0,0.0,0,0,0,0
39N2,0.2135777783443338,0.2135777783443338,0.4437311639253695,79.54081632653055,89.64205816554805,12.0,12.0,0.0,0,0,0,0
39N3,0.2439960623966009,0.2439960623966009,0.4694313619013701,77.56802721088427,88.75279642058155,12.0,12.0,0.0,0,0,0,0
39N4,0.2312517431262814,0.2312517431262814,0.4602110085503052,80.51020408163261,90.39988814317674,12.0,12.0,0.0,0,0,0,0
4601,0.4348808534935096,0.3423808252899395,0.4831287275819864,75.45918367346924,80.5061521252807,12.0,9.0,3.0,0,0,0,0
4602,0.2794603561626084,0.3103272969571904,0.3477605017285743,59.29421768707494,58.04250559284108,12.0,3.0,7.0,2,0,2,0
4801,0.3423716279999394,0.3156292656076367,0.4854699152015295,73.19727891156472,74.06040268456387,12.0,4.0,8.0,0,0,0,0
4802,0.2988458607823941,0.2988458607823941,0.4916603924807508,78.94557823129259,86.9938478747204,12.0,12.0,0.0,0,0,0,0
4803,0.2949304430676278,0.4000311271935786,0.4281680292839217,70.62074829931973,67.62304250559136,12.0,4.0,8.0,0,0,0,0
4804,0.2644451829466791,0.2364469865958464,0.7380174330614343,76.5051020408163,80.82774049217026,12.0,6.0,6.0,0,0,0,0
4812,0.3476548739124539,0.3525626360548635,0.9328213954370348,75.51870748299297,83.324944071587,12.0,11.0,1.0,0,0,0,0
4821,0.3331302735505872,0.3385503416900493,0.9518589864195803,78.56292517006769,86.0738255033541,12.0,11.0,1.0,0,0,0,0
4822,0.321459629011373,0.3319901029203539,1.062856259665161,73.2312925170066,80.97035794183292,12.0,11.0,1.0,0,0,0,0
4823,0.395505823075028,0.4119585351855219,1.01044035486675,76.33503401360517,84.27013422818595,12.0,11.0,1.0,0,0,0,0
4824,0.3988511798190189,0.4144855472504275,1.001683916790867,74.63435374149635,81.12416107382603,12.0,10.0,2.0,0,0,0,0
4825,0.3688778135753878,0.3792125034281781,0.9602956016865178,75.00850340136029,84.24776286353325,12.0,11.0,1.0,0,0,0,0
4826,0.3620707550233948,0.3669710808069107,0.946068357022971,77.20238095238089,86.11297539149733,12.0,11.0,1.0,0,0,0,0
4831,0.3828066103500293,0.3716815960175278,1.064930192293718,76.42006802721069,85.29642058165402,12.0,11.0,1.0,0,0,0,0
4832,0.3756408144775054,0.3914524195649808,1.023795660065386,74.67687074829912,83.08445190156468,12.0,11.0,1.0,0,0,0,0
4833,0.4153563929722933,0.4413035677998648,0.9233228743468326,75.93537414965975,84.41834451901377,12.0,11.0,1.0,0,0,0,0
48S1,0.4047683666879027,0.4306466018275444,0.623150774181236,75.74829931972823,85.90324384787465,12.0,10.0,0.0,2,0,2,0
48S2,0.4179677119564656,0.4452435359428563,0.6603617596337928,74.85544217687105,85.73545861297524,12.0,10.0,0.0,2,0,2,0
48S3,0.4118266794427245,0.424815863976508,0.6373610073432125,75.38265306122476,85.81935123042508,12.0,10.0,0.0,2,0,2,0
49N1,0.2962002304605231,0.2811390404207427,0.5209078199195952,76.06292517006787,85.84172259507771,12.0,11.0,1.0,0,0,0,0
49N2,0.2881888068584513,0.2881888068584513,0.6414821192029715,77.3979591836734,87.87751677852357,12.0,12.0,0.0,0,0,0,0
49N3,0.3113182683642452,0.3113182683642452,0.5451836704329267,78.68197278911553,88.89821029082765,12.0,12.0,0.0,0,0,0,0
49N4,0.3671950127862805,0.3671950127862805,0.6731860734153088,77.69557823129242,87.57829977628624,12.0,12.0,0.0,0,0,0,0
49N5,0.3360931453029157,0.3394045321974527,0.5486016601228556,76.98979591836711,87.76286353467574,12.0,11.0,0.0,1,0,1,0
