Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
4601,1.492780388694664,0.6974490888574181,1.311764102480471,61.55612244897924,64.20581655480969,12.0,2.0,7.0,3,0,2,1
4602,1.14398083449218,1.447655714023433,0.9241713437630121,55.53571428571413,58.10961968680051,12.0,1.0,7.0,4,0,4,0
4801,1.087619543938805,0.6669135784049492,1.076600155104169,58.75000000000027,64.784675615213,12.0,6.0,4.0,2,0,2,0
4802,0.9241632822656219,0.6749651539257826,1.088619967649737,64.33673469387743,69.9356823266207,12.0,4.0,6.0,2,0,2,0
4803,0.9304436472070398,0.5798678980468921,0.9904125933919209,62.00680272108816,65.78299776286255,12.0,4.0,6.0,2,0,2,0
4804,0.9259460709277315,0.8198189784765617,1.486513406516915,68.47789115646253,76.05704697986569,12.0,6.0,4.0,2,0,2,0
4812,1.094325718782546,0.2855630302929484,0.9338439479492125,43.21428571428559,50.17617449664424,12.0,2.0,8.0,2,0,2,0
4821,0.8555181009439986,0.6727871988476437,0.8739303730794153,49.09013605442188,56.72818791946284,12.0,2.0,8.0,2,0,2,0
4822,0.9216063255306016,0.1119382800196291,0.6260741317252467,40.52721088435381,48.02852348993373,12.0,1.0,9.0,2,0,2,0
4823,1.235208316816393,0.681552665123661,1.186929508222643,47.55102040816323,55.81375838926179,12.0,3.0,7.0,2,0,2,0
4824,1.037878237220049,0.7593228278710882,1.019048891516924,49.26020408163269,52.13087248322144,12.0,2.0,8.0,2,0,2,0
4825,1.070982378776047,,1.011602801139328,43.64795918367339,50.7326621923946,12.0,0.0,10.0,2,0,2,0
4826,1.075604158352867,0.7897065804882857,1.044076957018232,48.12074829931966,53.64932885906059,12.0,2.0,8.0,2,0,2,0
4831,0.9997391218945305,0.6445679499609298,1.002529942929679,46.22448979591844,52.75167785234909,12.0,1.0,9.0,2,0,2,0
4832,1.048462990292957,0.8330771295898387,1.103834592669259,46.24149659863934,53.3417225950788,12.0,2.0,8.0,2,0,2,0
4833,1.27028224505208,0.9151193407031144,1.284605161718747,47.89115646258493,53.16554809843427,12.0,2.0,8.0,2,0,2,0
48S1,0.6240622646809939,0.58376603629465,0.6820758206184815,59.31122448979633,70.64597315436193,12.0,7.0,3.0,2,0,2,0
48S2,0.630658419850274,0.4831188075530365,0.6872859073600223,59.92346938775521,69.44071588366948,12.0,7.0,3.0,2,0,2,0
48S3,0.6297359753450623,0.5684161898112118,0.642577291780596,58.88605442176864,71.85402684563608,12.0,9.0,1.0,2,0,2,0
49N1,1.073090809511719,0.2183107371875508,0.7206064701952997,43.75850340136068,50.59563758389319,12.0,2.0,8.0,2,0,2,0
49N2,1.024611194472662,0.2107733478125198,0.7023401740104163,41.59013605442185,50.11465324384805,12.0,2.0,8.0,2,0,2,0
49N3,0.9927196011881682,0.2788069170638418,0.9134853283203128,47.89965986394568,55.41666666666654,12.0,3.0,7.0,2,0,2,0
49N4,1.09337969872396,0.9203531548046929,0.9752995595638035,53.10374149659842,64.64765100671261,12.0,7.0,3.0,2,0,2,0
49N5,0.6805564527408876,0.7231907302187522,0.766694124453115,60.2551020408166,74.45749440715886,12.0,10.0,0.0,2,0,2,0
49N6,0.4599155898405035,0.2945617293443255,0.4552985870735592,57.81462585034039,67.84955257270566,12.0,7.0,3.0,2,0,2,0
49N7,0.9069858722070402,0.6271089413281246,0.8949473431380165,53.11224489795919,58.18232662192401,12.0,4.0,6.0,2,0,2,0
49N8,0.5872900776106841,0.3734119519921819,0.4598011760546825,51.17346938775511,60.93959731543733,12.0,1.0,9.0,2,0,2,0
49N9,0.4115322754655016,0.2709778003878459,0.5469599417382748,61.20748299319704,72.58389261744853,12.0,7.0,3.0,2,0,2,0
49Na,0.736272035338537,0.6415611779352568,0.8409420429361892,56.80272108843531,68.00055928411717,12.0,7.0,3.0,2,0,2,0
49X1,0.9051680151627602,0.01799559191407241,0.8704024941471337,44.55782312925163,49.67561521252786,12.0,1.0,9.0,2,0,2,0
49X2,1.015547713893227,0.5388326803515184,1.01782381659505,46.61564625850335,52.23713646532476,12.0,2.0,8.0,2,0,2,0
49X3,0.656553133977873,0.198055148085956,0.5145194186979177,44.60884353741496,51.39821029082778,12.0,3.0,7.0,2,0,2,0
